"","0 to 1","1 to 2","2 to 3","3 to 4","4 to 5","5 to 6","6 to 7","7 to 8","8 to 9","9 to 10","10 to 11","11 to 12","12 to 13","13 to 14"
"130",5.55721348760884,0.348608763805404,0.248608763805382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",NA,NA,3.89809470859993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",17.8106671945357,0.613843105371207,1.18504804737865,4.8720778426744,NA,NA,NA,NA,NA,NA,NA,NA,0.1500688203669,NA
"134",4.10809279250653,0.10000000000002,0,4.2067509511968,0.522424253002354,0.522424253002354,0.522424253002354,NA,NA,NA,NA,NA,5.19267906916162,0.157460627708087
"135",NA,NA,4.90841531806173,NA,NA,13.6458932063555,74.9198163253503,NA,NA,NA,NA,NA,4.01633363384588,2.39725854862808
"139",17.5961235016748,0.281391708301257,0.200000000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",NA,NA,0.548063453496264,46.9996177329607,6.54108946853871,35.6780785392321,53.1256603819099,0.310896859007258,29.1169114693252,NA,NA,NA,20.1913908284319,94.063696650769
"144",NA,NA,NA,NA,NA,0,0,0.334400246212699,1.05528052423007,0.460492057417465,NA,NA,0,0.181760618641829
"145",48.8814399090109,1.35779287984091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",41.2790059889679,2.86301896304839,0.745324637612945,NA,NA,1.51424186724197,2.80182898627883,0.0727268216624361,0.4735862239001,0.0999999999999223,NA,NA,0,0.213145555994507
"148",48.5385943646851,0.0263396354456627,0.976391500554895,37.3958188065849,3.45417458506806,7.57047006531615,NA,NA,NA,NA,NA,NA,NA,NA
"149",80.7296932519624,1.66393597867889,0,8.29383610609163,3.26296680006281,36.5853297572715,12.6832875176617,0.929926374229799,0.184919409303098,0.0426269778665492,NA,NA,NA,0.227546387169647
"150",NA,NA,1.82758267285648,12.5370905502856,10.5271491903184,11.1640747106844,41.0464434205209,0.100000000000047,0.10825767852796,0.178951978233134,NA,NA,0,0.388342667888671
"151",NA,NA,0.610669954970309,27.842195580024,25.5247145362408,10.9502399316328,91.1084304506412,0,24.3476503326853,34.9834281766959,NA,NA,16.7167404602831,111.613131356334
"152",59.1127531322756,3.76703387458828,1.25514029301587,19.6496645994189,4.9653452807231,26.8141593849252,68.0497597418749,0.0836442719568854,NA,NA,NA,NA,5.86156485359117,NA
"154",NA,NA,0.818261689389419,13.1624423698249,0.815606897185171,7.46381294478345,NA,NA,NA,NA,NA,NA,NA,NA
"155",NA,NA,0.401222347891953,0.156505678218722,5.75161304850574,1.62096266278833,45.6068193666025,2.5528287421548,17.1421110549719,21.9377348619771,NA,NA,8.01238960465723,34.1249193317951
"156",46.5255253703282,0.818323656906494,1.95508966129137,2.22198463566802,0.416289460322911,0.0833887769565754,0.184518475710676,0.890498060112337,1.06042745045155,0.468650001699818,0.43093073553131,0.822708184283038,0.829587193580242,NA
"158",NA,NA,0.0751211033733598,28.1011867785546,12.5711100621197,5.1326454344301,NA,NA,NA,NA,NA,NA,NA,NA
"159",51.3242813575849,NA,NA,NA,NA,0.688324569280403,0.450135697352775,NA,NA,NA,NA,NA,0,0.35870028465868
"160",20.7405398034315,2.35188743161293,0.651596046588243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
